ID,Nombre,Equipo,Puntaje,cantidadCompetencias
4384,Gilberto Berrios, Huachipato, 31.42, 3302
11895,Quico Rifo, Huachipato, 64.78, 4755
4435,Diego Campillay, Huachipato, 58.31, 1242
12201,Julio Huichalaf, Colo-Colo, 86.07, 1121
6929,Dionel Celis, Huachipato, 9.01, 4742
1793,Kristian Larraguibel, Palestino, 84.09, 3232
14968,Juanito Lillo, Palestino, 34.32, 4155
11710,Enrique Moya, La Serena, 22.39, 3025
13551,Hipolito Landarretche, Palestino, 18.79, 560
1957,Justino2 Huincaleo, La Serena, 82.14, 2104
15302,Indalecio Martinez, Universidad de Chile, 31.13, 3256
5621,Alonso Luna, Everton, 6.22, 3354
3399,Olegario Mellado, Colo-Colo, 89.66, 4808
10015,Pablo Antinao, Everton, 36.15, 1957
8909,Marcelo2 Antileo, Universidad de Chile, 17.32, 4619
12215,Clemente2 Krause, Universidad de Chile, 74.90, 2071
602,Kai Marambio, Colo-Colo, 38.98, 2189
13166,Plutarco Montero, Colo-Colo, 43.78, 2644
13970,Demian Catricura, Everton, 63.17, 1420
1020,Kevin Pedreros, Everton, 14.53, 4818
3253,Nazario Galindo, Universidad de Chile, 63.33, 1335
13963,Josafat Betancourt, La Serena, 17.96, 829
9047,Ulises Miranda, Everton, 66.68, 1830
10954,Ulpiano Bolados, Colo-Colo, 8.60, 935
7292,Timoteo Cordova, La Serena, 89.85, 331
2927,Recaredo Huenuman, Universidad de Chile, 29.09, 117
4926,Joaquin Catrileo, Universidad de Chile, 35.36, 3128
10377,Guido Lemus, Universidad de Chile, 80.77, 1337
3988,Silverio Bianchi, La Serena, 27.79, 4013
4072,Alberto Andrade, Everton, 49.15, 1692
7336,Josue2 Morand, Huachipato, 76.36, 937
9992,Ramiro Ibacache, La Serena, 96.79, 4765
10590,David Navarrete, Huachipato, 54.88, 4358
10622,Norberto Huilipan, Palestino, 1.63, 866
8908,Sebastian Reyes, Everton, 52.60, 4811
439,Adrian Zamorano, Everton, 24.61, 2546
4738,Leonardo Ulloa, Huachipato, 81.69, 2680
12542,Borja Silva, Huachipato, 2.11, 2927
4653,Dario3 Santibanez, Everton, 81.56, 2205
532,Alfonso Herrera, Universidad de Chile, 65.27, 1360
14869,Amancio Carrillo, Colo-Colo, 34.18, 1161
3480,Gaston Estay, Colo-Colo, 28.08, 3885
2944,Enmeregildo Fredes, Palestino, 12.77, 1847
13336,Exequiel Foncea, La Serena, 89.42, 1823
5435,Ciro2 Pezo, Huachipato, 30.40, 81
3785,Alfonso Leiton, Palestino, 20.74, 2440
4956,Orfelio Klocker, Universidad de Chile, 60.77, 4019
15948,Kevin Lagos2, Universidad de Chile, 20.46, 3903
7632,Fernando2 Monardes, Palestino, 76.26, 3729
691,Jorge Colque, Universidad de Chile, 32.49, 2616
14453,Modesto Mayorga, Huachipato, 66.00, 2172
10866,Amancio Lois, Huachipato, 32.11, 666
12226,Luciano2 Escudero, Colo-Colo, 76.80, 3607
7188,Conrado Montenegro, Colo-Colo, 30.43, 818
12644,Isaac Matamala, La Serena, 25.29, 439
10531,Romualdo Avendano, Universidad de Chile, 44.17, 4084
7488,Exequiel Lemus, Palestino, 50.51, 2366
4404,Karim Klocker, Colo-Colo, 62.70, 4917
6709,Arnoldo Monreal, Universidad de Chile, 10.10, 1908
15748,Edwin Angulo, La Serena, 56.23, 868
2398,Gonzalo Muller, Universidad de Chile, 73.87, 1474
4793,Norberto Coloma, La Serena, 33.96, 1199
55,Aureliano Alveal, Everton, 50.19, 1153
13699,Belisario Mariangel, La Serena, 27.57, 2617
2816,Leandro2 Salazar, Huachipato, 30.90, 3049
8230,Connor Antileo, Huachipato, 80.55, 3602
2428,Policarpo Luque, Palestino, 42.31, 3615
8009,Clarence Mujica, Palestino, 69.86, 4389
9815,Socorro Zamora, Huachipato, 97.16, 3127
15143,Teofilo Markovic, Palestino, 40.10, 835
2830,Faustino Bertin, Colo-Colo, 44.09, 2969
9064,Fausto2 Ayala, Colo-Colo, 48.57, 4463
648,Jeremias Merello, Huachipato, 49.92, 4526
586,Gonzalo2 Morgado, Universidad de Chile, 52.44, 749
4326,Joaquin Rodriguez, Universidad de Chile, 94.03, 3519
3447,Nestor Cartes, Huachipato, 78.44, 1662
305,Hilario Illanes, Universidad de Chile, 67.67, 2984
15033,Celestino Marquez, Huachipato, 90.37, 838
5774,Ulpiano Arias, Palestino, 74.14, 3617
6294,Estanislao Macaya, Universidad de Chile, 17.74, 4004
11764,Olimpio Montt, Palestino, 38.55, 540
2060,Claudio2 go, La Serena, 16.09, 3760
8843,Hernan Benitez, Huachipato, 96.40, 3881
9182,Recaredo Betancourt, Palestino, 81.31, 3309
15897,Francisco Larruy, Colo-Colo, 91.34, 2250
9537,Renzo Neira, Colo-Colo, 2.78, 55
1337,Renato Merlet, Everton, 64.93, 3354
3112,Casandro Luna, Palestino, 20.80, 4459
8912,Orestes Maza, Palestino, 64.87, 3473
9730,Ramon Morande, Universidad de Chile, 36.06, 998
4588,Rolando Miranda, La Serena, 20.91, 703
15138,Belisario Mardones, Huachipato, 95.85, 2790
2924,Junior Leiton, La Serena, 88.53, 1855
10087,Ladislao Gatica, Universidad de Chile, 45.94, 38
12009,Aristides Crespo, La Serena, 16.59, 4940
10910,Cipriano Cardenas, Everton, 89.58, 3456
8759,Elpidio DelFierro, Universidad de Chile, 38.32, 3071
8426,Guillermo Kuschel, Huachipato, 42.95, 4684
15003,Valentin2 Marquez, Universidad de Chile, 47.61, 3004
15949,Arnoldo Merino, Universidad de Chile, 72.33, 4938
13314,Timoteo Luen, Huachipato, 12.08, 1179
1472,Pedro Marro, Everton, 57.28, 326
8957,Sancho Ayala, Universidad de Chile, 69.81, 3729
5222,Obdulio Luque, Universidad de Chile, 91.43, 2925
6781,Jacinto Calderon, Colo-Colo, 72.61, 158
4361,Felix Moris, Colo-Colo, 38.01, 1490
1117,Lisandro2 Santibanez, Palestino, 13.27, 4557
11348,Juan2 DelReal, Huachipato, 41.82, 4897
2716,Emir Godoy, Everton, 65.84, 3921
7668,Geronimo2 Huichalaf, Palestino, 29.78, 3947
4681,Erick Roco, La Serena, 36.16, 4179
15438,Melchor Moffat, Everton, 60.18, 4487
11580,Maximiliano Griffero, La Serena, 1.57, 1594
5590,Nelson Mena, Universidad de Chile, 24.66, 3853
12950,Moises Curinao, Palestino, 27.45, 698
10708,Amancio Montalba, La Serena, 72.23, 4687
10732,Eleuterio Santana, Huachipato, 48.88, 4506
10989,Ildefonso Barrios, Huachipato, 5.06, 4074
8438,Teodoro Catricura, Universidad de Chile, 7.18, 2629
1748,Manuel Maldonado, Universidad de Chile, 28.33, 4229
4973,Joel Madrid, Huachipato, 11.36, 3602
9337,Mario Chavez, Everton, 99.07, 672
4180,Miguel Aguilar, La Serena, 78.63, 2211
2563,Isidora Lamas, La Serena, 59.88, 3651
10118,Cristobal2 Arevalo, Everton, 67.17, 1518
15770,Luis2 Lara, Colo-Colo, 41.75, 2301
7757,Manuel2 Duran2, Palestino, 24.46, 2775
2530,Manuel2 Huichalaf, Universidad de Chile, 44.48, 2904
5131,Guido Marin, Huachipato, 43.86, 3461
12988,Mauricio Huenuman, Huachipato, 98.95, 446
11957,Ariel2 Alarcon, Palestino, 72.29, 4233
7719,Wilfredo Lois, Huachipato, 95.04, 4166
10413,Manuel Astorga, Huachipato, 9.53, 2358
5631,Vidal Marquet, Palestino, 98.03, 3990
8615,Nestor Lepe, Universidad de Chile, 73.32, 4934
11506,Rigober Aravena, Palestino, 73.48, 3077
13290,Gilberto Cano, Colo-Colo, 44.55, 153
9496,Omar Araya, Huachipato, 77.11, 2800
5495,Dimas2 Molina, Palestino, 85.37, 3667
10586,Timoteo Canete, Colo-Colo, 29.64, 4580
3764,Orlando Arriagada, Everton, 46.08, 3831
2513,Manuel Arcos, Universidad de Chile, 74.75, 4570
6043,Emiliano Alarcon, La Serena, 97.96, 438
12208,Fortunato2 Oyarzun, Colo-Colo, 44.35, 4474
2676,Pablo2 Iturriaga, Palestino, 54.27, 1975
10803,Epifanio Arcos, Colo-Colo, 58.51, 4201
5360,Yosef Araya, Colo-Colo, 84.41, 1858
4813,Hipolito Cifuentes, La Serena, 63.72, 1471
6824,Sanson Sepulveda, Palestino, 17.46, 2215
10179,Hugo Messina, Palestino, 32.36, 284
3279,Edwin Moriconi, Universidad de Chile, 32.20, 1706
4045,Connor Carrasco, La Serena, 34.31, 2253
1996,Jonatan Escudero, La Serena, 1.25, 2511
12564,Juanmanuel Krause, Huachipato, 40.20, 4939
1081,Tobias Torrealba, Huachipato, 51.62, 3900
6033,Leon Narvaez, Everton, 91.15, 3637
7658,Belisario Salazar, Universidad de Chile, 8.54, 3163
325,Feliciano azer, Palestino, 67.73, 1802
6363,Victoriano Santos, Universidad de Chile, 86.75, 1818
10684,Lucas2 Flores, Universidad de Chile, 77.02, 1761
8135,Hipolito Montalba, Palestino, 80.80, 4253
3540,Erick Herrera, Colo-Colo, 4.18, 634
11142,Ruperto2 Gomez, Universidad de Chile, 97.34, 2447
10487,Ariel Diaz, La Serena, 17.57, 2972
11696,Mario Monardes, Colo-Colo, 74.10, 4329
8032,Aaron Coloma, Huachipato, 44.63, 2286
11849,Ciro2 Marin, Huachipato, 78.69, 4139
4911,Cayetano Nadal, Colo-Colo, 15.15, 980
2750,Hilario Rios, Palestino, 59.86, 520
619,Olimpio Mecina, Palestino, 77.01, 2715
10993,Rigober Larraguibel, Everton, 55.98, 1241
5064,Cipriano Pedreros, Palestino, 85.83, 4585
9770,Zacarias Lozada, La Serena, 34.55, 4051
14673,Lucio Andrade, Universidad de Chile, 99.39, 3649
12145,Desiderio2 Ugarte, Colo-Colo, 66.49, 4234
4363,Orestes Mura, Everton, 84.76, 879
8207,Martin Ulloa, Colo-Colo, 7.20, 2236
15820,Balbino Millan, Colo-Colo, 86.67, 663
10342,Delfin Robles, Huachipato, 49.12, 4578
8950,Yago Huichalaf, Everton, 57.00, 2624
2287,Segismundo Mogollon, La Serena, 77.28, 4786
5721,Andres Lobos2, Colo-Colo, 47.23, 3561
5781,Moises Barriga, Colo-Colo, 92.81, 675
8606,Hernan Huichalaf, La Serena, 31.91, 2068
10270,Ciro2 Lozada, La Serena, 34.92, 3405
1999,Julio Suazo, La Serena, 21.93, 4033
6595,Exequiel Valenzuela, Colo-Colo, 85.61, 357
4692,Anselmo Faundez, Huachipato, 4.93, 2976
6676,Pablo Espina, Huachipato, 48.62, 4410
10651,Ulpiano Bertin, La Serena, 85.31, 3873
8231,Julian Meneses, La Serena, 11.55, 85
12477,Saul Mir, Universidad de Chile, 26.87, 415
7750,Fidel Maluenda, Huachipato, 0.73, 3894
4237,Recaredo Naranjo, La Serena, 95.73, 2675
11213,Magn Cordova, Colo-Colo, 76.15, 4180
2951,Maximiliano Jeldres, Huachipato, 62.08, 4360
6228,Vicente Andrade, Huachipato, 32.86, 4913
4324,Pelayo Calfuqueo, Universidad de Chile, 88.85, 3424
15309,Pelayo Ilabaca, Universidad de Chile, 18.89, 287
343,Lisardo Salinas, La Serena, 66.01, 4149
8087,Enzo Caceres, Universidad de Chile, 57.10, 3369
9091,Logan Angulo, Huachipato, 63.31, 2592
1298,Wilfredo Pedreros, Colo-Colo, 14.37, 4723
4163,Felix Moya, Universidad de Chile, 41.16, 294
15914,Teodoro Cespedes, La Serena, 90.58, 2855
7260,Isidro Paredes, Everton, 68.57, 3268
5044,Telmo Pezo, La Serena, 36.56, 3429
12212,Telmo Maureira, Colo-Colo, 19.88, 3604
2591,Noe Bustamante, Everton, 38.63, 976
505,Jeremias Letelier, Colo-Colo, 15.16, 4932
4334,Nemesio Crespo, Everton, 31.54, 3192
14406,Urbano Echeverria, Universidad de Chile, 0.56, 4503
1362,Dorian Claveria, Palestino, 84.06, 4783
3634,Valentin Mayorga, Universidad de Chile, 67.47, 4811
13958,Galileo Curinao, Everton, 73.83, 4836
1430,Cayetano2 Gomez, Huachipato, 74.41, 935
9731,Erasmo2 Lillo, Everton, 78.27, 866
12020,Romualdo Salinas, Everton, 38.05, 4701
13080,Alan Delgado, La Serena, 14.08, 2995
8310,Karen Leyton, Huachipato, 26.47, 2091
5141,Nabor Arias, Universidad de Chile, 37.84, 3903
15929,Emir Gatica, Universidad de Chile, 52.35, 1057
10798,Favio Lazcano, Huachipato, 65.79, 3994
4169,Rodrigo Navarrete2, Palestino, 89.46, 2407
6563,Yosef Melivilu2, Colo-Colo, 40.78, 2440
10051,Olimpio Caceres, Palestino, 44.37, 4746
14067,Alan Orellana, Universidad de Chile, 77.99, 962
6383,Hugo2 Alvarez, Everton, 83.59, 4651
10883,Connor Minoletti, Palestino, 98.34, 2606
12247,Encarnacion Fuentes, Huachipato, 64.78, 1219
9812,Jordy Salas, Colo-Colo, 62.84, 4749
7907,Gregorio Ortiz, Huachipato, 13.23, 3489
15857,Escolastico Ruiz, Universidad de Chile, 14.97, 2713
4666,Olimpio Merino, Everton, 52.60, 549
4387,Dante Perez, Huachipato, 20.03, 1573
12269,Wilfredo Valde, Universidad de Chile, 63.76, 1728
1086,Khalil Lucchini, La Serena, 47.72, 1837
6105,Claudio2 Larrain, La Serena, 55.17, 2707
9806,Kai Cabrera, La Serena, 20.95, 717
7395,Jeremias Campillay, Universidad de Chile, 17.28, 3497
13420,Daniel Guerrero, Huachipato, 14.76, 312
1943,Rogelio Romero, Colo-Colo, 41.20, 3521
8803,Gonzalo2 Kuschel, Huachipato, 23.59, 2000
3733,Luciano2 Letelier, Colo-Colo, 59.41, 4691
1892,Alarico Minoletti, Universidad de Chile, 23.11, 1229
12437,Justo Marinovic, La Serena, 15.12, 4055
15833,Lisandro2 Ruiz, Universidad de Chile, 90.65, 1140
246,Miguelangel Gandarillas, La Serena, 71.51, 1479
9147,Dionel Zapata, La Serena, 6.54, 1997
5119,Moises Leal, Everton, 70.75, 1254
4232,Vigilio Musalem, Colo-Colo, 79.77, 3316
2001,Candido Melita, Universidad de Chile, 57.48, 1046
6998,Iker2 Maiz, Huachipato, 19.66, 3065
4186,Yandel DelValle, Universidad de Chile, 97.87, 1006
5743,Lisandro2 Marenzi, La Serena, 41.31, 1470
9510,Cesar Larenas, Palestino, 99.51, 995
12628,Quintin Saez, La Serena, 53.70, 566
15189,Adriel Rodriguez, La Serena, 46.46, 908
566,David lmonacid, Palestino, 94.80, 1457
8120,Gabino Medina, Colo-Colo, 15.29, 2024
2452,Laureano Cabrera, Palestino, 21.31, 3233
8818,Aristides Monsalve, Colo-Colo, 78.80, 4809
11783,Josias Pezo, La Serena, 16.29, 2422
14914,Pancracio Mondaca, Palestino, 47.50, 357
7509,Eros Marquez, Colo-Colo, 0.45, 3603
630,Candelario Celis, Palestino, 90.00, 1622
15930,Jordy Mirosevic, La Serena, 16.43, 4266
2553,Ramon Martinez, Palestino, 6.25, 3501
7997,Jordy Droguett, Universidad de Chile, 10.47, 4364
14877,Toribio Zamora, Huachipato, 26.19, 3319
3486,Bernardo Becerra, Huachipato, 69.95, 4182
9237,Amancio Mendoza, Palestino, 22.06, 2470
1707,Daniel Millan, Everton, 11.84, 3494
1814,Karim Bascur, Universidad de Chile, 18.46, 4311
2928,Amir Lira, Colo-Colo, 7.67, 4153
7323,Guido2 Leiton, Universidad de Chile, 11.54, 1987
1794,Dorian Lamas, Everton, 85.48, 4814
15214,Lorenzo Macaya, La Serena, 70.44, 4765
2343,Eusebio Cabello, Everton, 16.73, 1863
7769,Tobias Mantegazza, La Serena, 19.38, 1376
6320,Rafael Elizalde, Palestino, 55.82, 1102
4798,Boris Gandarillas, Universidad de Chile, 71.05, 3269
2559,Segismundo Alarcon, Huachipato, 43.67, 4700
2771,Marcos2 Valenzuela, Colo-Colo, 63.84, 1116
2732,Jonatan Larrea, Huachipato, 22.35, 3623
14483,Edwin Escudero, La Serena, 0.17, 1886
12261,Galileo DelSolar, Huachipato, 19.82, 4569
3433,Quintin Madrid, Colo-Colo, 60.16, 456
13834,Escolastico Moreno, Huachipato, 13.22, 4290
9270,Homero Aguilera, Colo-Colo, 32.59, 3963
6072,Esteban Monsalve, Palestino, 62.71, 3106
1477,Teofilo Moyano, Everton, 65.84, 3654
15659,Gumersindo Gonzalez, Huachipato, 87.76, 2291
13056,Noe Opazo, Huachipato, 22.64, 2465
9907,Juan2 Curilef, Palestino, 71.67, 0
12118,Wilmer Kuschel, Universidad de Chile, 5.81, 4304
10252,Yosef Santos, Palestino, 23.47, 4113
564,Bruno Ibarra, Everton, 77.98, 3
12262,Melchor Plaza, Universidad de Chile, 24.23, 1404
6209,Ciro2 Quiroz, La Serena, 33.69, 3165
12630,Severiano Leonelli, Universidad de Chile, 49.89, 1447
5566,Aldo Villavicencio, La Serena, 16.36, 1507
5157,Tristan Navarrete2, La Serena, 56.81, 317
475,Omar Cornejo, Colo-Colo, 32.63, 2890
7513,Hector2 Gajardo, La Serena, 22.47, 1109
12124,Leocadio Albornoz, La Serena, 87.96, 420
1040,Justino2 Maldonado, Palestino, 21.45, 1487
113,Nicomedes Lobos2, La Serena, 86.20, 4616
7908,Elias Leiva, Everton, 63.62, 873
11521,Hugo2 Massone, Colo-Colo, 46.01, 3370
1494,Adan Dominguez, Huachipato, 17.78, 309
14030,Doroteo Marisio, Colo-Colo, 80.10, 4530
13198,Juan2 Salinas, Palestino, 46.92, 1745
3339,Miguel Fuentes, Huachipato, 99.42, 890
7104,Adriel Espinosa, Everton, 98.44, 2446
7060,Jacobo Lara, Palestino, 77.00, 2569
13867,Ambrosio Rozas, Huachipato, 98.23, 1671
12387,Kai Leonelli, Palestino, 13.34, 1056
13354,Alvaro Monreal, Universidad de Chile, 17.77, 3694
12888,Alfonso Villaroel, Universidad de Chile, 10.75, 491
6632,Leoncio Moffat, Colo-Colo, 11.30, 1790
1058,Mariano2 Moya2, Palestino, 46.96, 3089
2372,o Mendez, Palestino, 60.39, 3788
6529,Jesus Escobar, Everton, 67.15, 4528
8684,Solano Illanes, Huachipato, 68.82, 109
109,Boris Morales2, Huachipato, 83.13, 35
4472,Silvio Concha, Everton, 65.01, 3992
7119,Silverio Mateluna, Huachipato, 40.01, 4528
12213,Galileo Mimica, Universidad de Chile, 82.57, 314
15936,Jacobo Hidalgo, Everton, 93.90, 1987
12410,Tobias Robles, La Serena, 84.16, 4750
14048,Delfin Villanueva, Palestino, 72.18, 2982
4396,Amir Ilabaca, La Serena, 1.88, 3101
4597,Dennis Lopez, Palestino, 38.98, 970
7179,Felicisimo Ibarra, Colo-Colo, 68.71, 465
4459,Ramon Ortiz, Palestino, 36.40, 4226
6386,Gustavo Escalona, Colo-Colo, 28.82, 3295
4344,Roberto Escudero, Colo-Colo, 83.27, 3318
15646,Melchor Coloma, Universidad de Chile, 86.19, 2736
2359,Estanislao Vidal, Everton, 12.99, 3068
8574,Gian Moya, Universidad de Chile, 93.91, 2901
7167,Menandro Pavez, Colo-Colo, 60.26, 3393
2510,Javier Ibarra, Everton, 50.22, 1273
1913,Lisandro Manosalva, Colo-Colo, 52.99, 1220
10441,Kevin Valenzuela, La Serena, 32.15, 2191
4654,Renato Narvaez, Palestino, 88.31, 585
11778,Marcelo2 Riveros, Palestino, 62.04, 2074
5430,Felipe Vega, Colo-Colo, 32.66, 1289
4605,Jenaro Duran2, La Serena, 18.10, 478
9803,Marcial Suazo, Everton, 88.31, 2392
7354,Gilberto Mellado, Palestino, 53.03, 258
4443,Xavier Aburto, Palestino, 82.39, 452
8262,Connor Messina, La Serena, 40.21, 69
10587,Rolando Lagos2, La Serena, 20.09, 3354
12698,Ildefonso Bascur, Huachipato, 58.47, 3732
1450,Roberto benito, Everton, 97.96, 4030
5639,Ismael Sarabia, Colo-Colo, 24.73, 4705
4584,Homero Gatica, Universidad de Chile, 39.88, 4159
12222,Adolfo Huenchullan, La Serena, 99.54, 1954
11098,Eriberto Huilinao, La Serena, 26.33, 3731
7130,Desiderio Cariman, Everton, 4.53, 2263
9109,Arnoldo Huenuman, Universidad de Chile, 52.80, 1278
7211,Servando Godoy, Everton, 0.02, 3426
2399,Anibal Villagra, Huachipato, 15.20, 3461
2494,Modesto Alquinta, Huachipato, 63.65, 4952
3283,Menandro Henriquez, Huachipato, 14.07, 2540
11843,Nabor Morales2, Everton, 68.00, 2960
11883,Mateo2 Retamal, Huachipato, 67.17, 3430
2067,Nabor Luen, Palestino, 55.38, 4854
143,Casiano Mayorga, Colo-Colo, 85.44, 3871
3985,Desiderio2 Inostroza, Palestino, 37.95, 227
604,Onofre Henriquez, Huachipato, 86.84, 3267
15523,Axel Ramirez, Everton, 54.66, 2312
6796,Nicanor Cordova, Universidad de Chile, 50.91, 1580
7761,Gael2 Munoz, Universidad de Chile, 61.69, 819
1348,Xavier DeLaCruz, La Serena, 38.17, 1601
12191,Genaro Melivilu, Palestino, 18.13, 1305
3118,Vidal Matamala, Colo-Colo, 72.66, 2646
4316,Moises Cerda, Everton, 61.52, 2619
10345,Oscar Aburto, Huachipato, 54.81, 3281
9334,Octavio Mayorga, Everton, 52.10, 1451
14833,Meliton Santana, La Serena, 22.31, 3118
1435,Clemente2 Marcone, Palestino, 32.36, 516
6743,Erasmo Marcone, Universidad de Chile, 9.82, 563
14027,Teodoro Godoy, La Serena, 10.42, 973
12603,Elizabeta Espinoza, Palestino, 30.03, 204
9402,Julian Cordova, Everton, 72.36, 225
5533,Isidora Cespedes, La Serena, 11.25, 754
30,Vigilio Monsalve, La Serena, 21.79, 193
9172,Basilio Mir, La Serena, 40.17, 4743
3837,Policarpo Inostroza, Everton, 26.70, 700
1415,Amir Gamez, Huachipato, 42.87, 4257
13206,Alonso2 Marusic, La Serena, 70.27, 3883
5939,Leandro Ibacache, Everton, 2.51, 1978
4565,Tomas Zuniga, La Serena, 34.82, 455
7592,Filemon Borquez, Universidad de Chile, 98.30, 2953
12823,Kristian Montoya, La Serena, 10.35, 4300
5122,Alejo Sobarzo, Universidad de Chile, 46.61, 1506
5134,Ismael2 DelReal, Everton, 49.77, 4367
12737,Cristobal Diaz, La Serena, 99.31, 1217
13240,Osvaldo Jeldres, Everton, 16.45, 2883
4940,Feliciano Tejos, Palestino, 34.38, 3029
7032,Yosef Urra, Huachipato, 83.76, 2224
6523,Gian Mateluna, Everton, 99.77, 3733
915,Galileo Inostroza, Huachipato, 48.71, 1563
11618,Pascual Moya2, Huachipato, 23.81, 3272
154,Mario3 Escalona, Huachipato, 22.97, 3730
11078,Dionel Roco, Palestino, 99.78, 1324
5094,Alarico Ovalle, Universidad de Chile, 17.05, 4532
8635,Horacio Sandoval, La Serena, 77.05, 3865
2087,Laureano Huichaman, Universidad de Chile, 44.05, 3694
886,Julian2 Cerda, Huachipato, 8.14, 3564
1215,Rodrigo Carvallo, Palestino, 46.61, 2627
12992,Leandro Bravo, Huachipato, 15.17, 689
5886,Manuel2 Lillo, Colo-Colo, 41.84, 677
4398,Dalmacio Cartes, Everton, 20.91, 770
14134,Ramon Cariman, Everton, 14.00, 4203
1180,Exequiel Aguilar, Colo-Colo, 0.59, 410
